ID,Plesne,Certovo,Horizon,Labelling,TIME,DW_origin,DW_target,pH,DOC,TN,DOC2,TN2,Cmic,Nmic,Pmic,CCO2,CO2atm,CCO2.s,CCO2.g,CCO2.g2,Gl,DOCatm,Cmicatm,Cmicg,CUE,Cmicg2,DOCg,DOCg2,Glfound,NH4,NO3,PO4,DOP,DON,NH42,NO32,DON2,PO42,BG,CELL,PH,ALA,CHIT,PHO,PER,Sorption
21,1,0.0,Organic topsoil,NO,0,0.334685598377282,0.301518557096651,2.620000000000000,47.283002694724100,3.085854980208940,51.584750712906000,4.564570267990390,374.080634599648000,31.502228086239500,18.843221399304800,12.406679048082300,,,,,0.000000000000000,0.010785041718105,0.010803619531179,,0.675659806894045,,,,,0.316740743624684,0.165235455194342,0.041871787947280,0.045774869501181,2.603878781389910,0.324000372028637,0.190801972616962,4.049767923344790,0.379718082067900,0.076141536148030,0.015084694003949,0.008331349284043,0.023201372384392,0.001529417584401,0.135790277197661,0.516690777384559,0.618199312921437
22,0.75,0.3,Organic topsoil,NO,0,0.344686655358644,0.310528518341121,2.625000000000000,34.220350284974900,1.933453906064000,51.757347672982300,4.652793671348450,306.617769073066000,26.093184692412500,21.331489284072500,12.765354066920600,,,,,0.000000000000000,0.010777345048262,0.010806137714372,,0.728608365766383,,,,,0.189863035892393,0.152625975584200,0.029530829324406,0.033676782109968,1.590964894587410,0.394590248121802,0.243190183988077,4.015013239238570,0.629573650526265,0.035345927138594,0.014510532618011,0.010267816992934,0.024580291043612,0.003411793820506,0.113602493475231,0.724555607560193,0.460535079344794
23,0.5,0.5,Organic topsoil,NO,0,0.354687712340006,0.319538479585591,2.630000000000000,43.027032896330600,2.688455408308530,45.756803956628500,3.853255435446990,306.872781930481000,28.233214168559100,13.318450683707500,11.228677410162800,,,,,0.000000000000000,0.010779823369227,0.010805341831168,,0.632697035439131,,,,,0.310047451849300,0.218686207032035,0.031224400561627,0.031273723862812,2.159721749427200,0.405801780158185,0.255990187189695,3.191463468099110,0.292389924099448,0.117492472215866,0.023455818167678,0.015682621169830,0.023065428071178,0.003688541339856,0.146167710513242,0.983481593732125,0.666374495403189
24,0.25,0.8,Organic topsoil,NO,0,0.364688769321368,0.328548440830061,2.635000000000000,38.907294335741800,2.740734218806110,47.279242975681800,4.494930124616420,258.788579737303000,23.838103909902100,14.468754882337600,11.030585514805500,,,,,0.000000000000000,0.010782696818722,0.010811385670327,,0.631966621229177,,,,,0.390617900631238,0.182708372875902,0.025257624793807,0.028529331894867,2.167407945298970,0.564563802988716,0.275040190322107,3.655326131305600,0.225195973183555,0.038890115221184,0.018394157002917,0.013088374449379,0.023201183854686,0.002930205316545,0.134942451643237,0.968327103083663,0.543746758176911
25,0,1.0,Organic topsoil,NO,0,0.374689826302730,0.337558402074532,2.640000000000000,30.962169268435200,2.458241707673320,45.239445976350600,4.273456187869580,250.777774585060000,24.094627352794800,12.351139514158600,10.807720788526700,,,,,0.000000000000000,0.010785854420451,0.010807857884403,,0.604086195037834,,,,,0.576842576967255,0.196439425954025,0.022479038676609,0.036161328707010,1.684959704752040,0.672137196231640,0.293919054979650,3.307399936658290,0.204786116906809,0.038194466989617,0.020086765651518,0.013779128374154,0.023287842330310,0.002948723383223,0.130864405286382,1.034200332836620,0.521848947957933
26,1,0.0,Organic topsoil,NO,0,0.298994974874372,0.269364842229164,2.730000000000000,24.841180067031000,2.741400194338980,41.005723678447800,4.592186493441060,309.168585381035000,30.449697195080700,20.844255385124500,10.713605310849100,,,,,0.000000000000000,0.010783180020149,0.010812163251566,,0.598130759230550,,,,,0.646032929660087,0.206953124718838,0.051544975755882,0.040739205544220,1.888414139960050,0.974790731710243,0.322751480035269,3.294644281695550,0.394970608861110,0.080848507527848,0.013930504415708,0.011628565657432,0.023582740853275,0.001406077150331,0.313666550678958,0.720699009115028,0.692651867665962
27,0.75,0.3,Organic topsoil,NO,0,0.325556715026747,0.293294337861934,2.692500000000000,28.367350723037900,3.009330367210990,43.135857228651500,4.797698342905460,303.969307280723000,28.026638762883800,16.865534007634700,9.598310110038130,,,,,0.000000000000000,0.010783850190560,0.010799590082152,,0.618223356980852,,,,,0.697970926623357,0.323675499445281,0.046899122272568,0.035327375654916,1.987683941142350,0.866055045633538,0.400578851193182,3.531064446078740,0.324077181234730,0.032557557035475,0.010764664923280,0.011239857743760,0.022937655773042,0.002834861185423,0.325564124022485,0.798289778003439,0.670754057446984
28,0.5,0.5,Organic topsoil,NO,0,0.352118455179121,0.317223833494704,2.655000000000000,28.930997703512500,3.295340218609430,39.605976583878300,4.655395112698720,240.986612691884000,21.639007839954000,17.655850589490300,9.443585261309770,,,,,0.000000000000000,0.010783499348150,0.010798429032967,,0.577478218701030,,,,,0.748823341472274,0.357761151725035,0.038984481243986,0.031837165214069,2.188755725412120,1.012231552134400,0.449113999272434,3.194049561291890,0.268986659625363,0.051122072804622,0.009482445934569,0.008626779256613,0.023754963732733,0.001229807864429,0.190408768007688,1.015133352306840,0.486812451607568
29,0.25,0.8,Organic topsoil,NO,0,0.378680195331496,0.341153329127474,2.617500000000000,24.827131169884500,2.913553845139600,39.018716502599400,4.688717939720540,289.739335875080000,18.183921723681900,10.180593330261800,7.641468213069200,,,,,0.000000000000000,0.010780631153609,0.010798380047451,,0.596585748303980,,,,,0.681652969549734,0.349404683593633,0.032085505003157,0.025423575657058,1.882496191996230,0.891016813890669,0.538961955052214,3.258739170777660,0.250119145967382,0.021965437802226,0.007772788242634,0.007733703713952,0.023845575085423,0.001254091395812,0.145883133378525,1.134693742874510,0.670754057446984
30,0,1.0,Organic topsoil,NO,0,0.405241935483871,0.365082824760244,2.580000000000000,22.834917369853500,3.056907070642500,40.574360592362100,4.791966505800760,164.060128650958000,13.711814943839000,7.980902091523840,8.101503860422520,,,,,0.000000000000000,0.010781963715869,0.010796525014297,,0.631101250203447,,,,,0.752325055663865,0.504417526926396,0.023526050727955,0.020299767148987,1.800164488052240,0.820884130383060,0.519276337797096,3.451806037620600,0.202660275566933,0.027171607611310,0.009187173182708,0.008874084594716,0.024114324134554,0.001720924336488,0.138698857525950,1.218370509244500,0.631337999052823
31,1,0.0,Organic topsoil,NO,0,0.521870286576169,0.470153411329882,2.850000000000000,13.426446431923300,1.185619960762960,24.646202196569500,2.495578579297200,212.164115045396000,18.697187392985200,9.936972410523270,6.783151851784450,,,,,0.000000000000000,0.010777268073763,0.010802272832365,,0.701039419233683,,,,,0.111737792575906,0.076667914742979,0.017169561817235,0.014387292530694,0.997214253444072,0.286732940550309,0.079856085455063,2.128989553291830,0.417230670621667,0.088114736101714,0.018057394670857,0.010898209461928,0.022738763926807,0.001004271141410,0.079699655549505,0.756992847582168,0.626958437009028
32,0.75,0.3,Organic topsoil,NO,0,0.492713198803094,0.443885764687473,2.767500000000000,14.586758132809300,1.348724294084810,25.657082271792700,2.672845927425050,194.758422789984000,16.163549082723000,9.874430662694860,6.547054404737900,,,,,0.000000000000000,0.010773906278470,0.010804286115161,,0.681389859571588,,,,,0.203896560941822,0.116902838962701,0.020149642546267,0.020124054121109,1.027924894180280,0.292766302803426,0.172379426916115,2.207700197705510,0.141132240318960,0.024165142137126,0.011154984628236,0.008575424552803,0.027823647274756,0.001687259824292,0.077897409842725,0.740351198023961,0.749586174235306
33,0.5,0.5,Organic topsoil,NO,0,0.463556111030020,0.417618118045063,2.685000000000000,15.745494219444100,1.599003947429060,29.641212237675400,2.961973000795850,174.886623031679000,14.436698565140700,7.142688379238190,7.468619159649170,,,,,0.000000000000000,0.010777513462255,0.010803061959355,,0.653959394556116,,,,,0.221848872188864,0.133998086129483,0.017551139572818,0.012497177786878,1.243156989110710,0.375787149706663,0.224925358860204,2.361260492228980,0.184925230780740,0.063862650525721,0.012359559196258,0.010697327094839,0.024050008773438,0.001428369880065,0.092959033621208,0.812438786465371,0.771483984454284
34,0.25,0.8,Organic topsoil,NO,0,0.434399023256945,0.391350471402654,2.602500000000000,20.110766717010500,2.041923642746410,30.460603655357800,3.152027546241210,196.273026998995000,14.260031096613400,7.979439845387750,7.791894280476690,,,,,0.000000000000000,0.010773789410909,0.010818675053197,,0.604384272944429,,,,,0.337052824062825,0.191507286399333,0.028960099510789,0.026492005685507,1.513363532284250,0.426544482977053,0.255707824316061,2.469775238948090,0.176637769573521,0.033695860185034,0.012077918381626,0.009838061618140,0.022942474993826,0.001271826748909,0.083302086324259,0.867216550093797,0.740827050147714
35,0,1.0,Organic topsoil,NO,0,0.405241935483871,0.365082824760244,2.520000000000000,23.359475263151400,2.753865533147960,32.062134177517200,3.401494625374200,158.794368023973000,13.390308509794600,6.940063547596080,8.262030538452020,,,,,0.000000000000000,0.010777180259448,0.010800677447244,,0.560613441655681,,,,,0.431687557927706,0.273714937091843,0.040418816476224,0.019217332757380,2.048463038128420,0.461144498776638,0.367951079719177,2.572399046878380,0.193784643060352,0.025662536011112,0.006989925680526,0.008996645181323,0.022131821051655,0.001504613051528,0.124564804080122,0.824531731404253,0.745206612191510
36,1,0.0,Organic topsoil,NO,0,0.345600000000000,0.311351351351351,2.730000000000000,29.690615170228500,2.834802398088670,49.317240405138300,5.011883872630660,398.379631600570000,32.944207987827600,30.486838074701400,19.668445038695200,,,,,0.000000000000000,0.010776998768834,0.010803615930028,,0.689415164441107,,,,,0.214578872234119,0.122878499484495,0.032460288630574,0.042893972091367,2.497345026370050,0.522386456763687,0.213661868506622,4.275835547360350,0.477003320935992,0.035013895344521,0.004956111352714,0.013768692538835,0.021071149269256,0.001876591560305,0.086583685701398,0.361436550195638,0.508710261826546
37,0.75,0.3,Organic topsoil,NO,0,0.350407349081365,0.315682296469698,2.690000000000000,29.362407849204900,2.863742578535750,47.894070442054000,4.790276757242780,454.102707507500000,37.498385138301900,20.605949383572700,18.092545769494800,,,,,0.000000000000000,0.010776976657611,0.010807662061830,,0.612910489653274,,,,,0.347750668018474,0.129332498118704,0.033549218731579,0.038579356457084,2.386659412398570,0.592095632412904,0.233341150451928,3.964839974377950,0.414004062329001,0.017261825727627,0.006354675124165,0.008741976306835,0.026316891039355,0.001964574180059,0.097082362785809,0.598076230476045,0.661994933359393
38,0.5,0.5,Organic topsoil,NO,0,0.355214698162730,0.320013241588045,2.650000000000000,20.774275665162500,1.960237407933240,45.436310210651400,4.466713811375200,317.882732413880000,26.119481209254100,13.516921872540900,15.837189437843000,,,,,0.000000000000000,0.010777496343507,0.010813415402865,,0.606302527971324,,,,,0.403266681861898,0.150109777042620,0.018969185995411,0.028568328834837,1.406860949028720,0.664378884424395,0.236874566447641,3.565460360503170,0.256516380168823,0.077115525469180,0.013158717923805,0.013729569809999,0.022788481790404,0.001596512927465,0.129298768945750,1.148166907957820,0.740827050147714
39,0.25,0.8,Organic topsoil,NO,0,0.360022047244094,0.324344186706391,2.610000000000000,30.554963324696100,2.721243646823670,44.227549015597000,4.225734544200250,272.878350682427000,23.204886542177500,21.269269669458600,12.137269831568100,,,,,0.000000000000000,0.010777803364736,0.010808899222260,,0.614134563595885,,,,,0.501313576277896,0.202462023782118,0.029467574305551,0.028073837682992,2.017468046763660,0.712725008357629,0.323499103217080,3.189510432625540,0.178162838441107,0.039181085753953,0.018524979395800,0.012459320505571,0.022373701533203,0.001703971842791,0.137088119080554,1.349916560181770,0.429878145038225
40,0,1.0,Organic topsoil,NO,0,0.364829396325459,0.328675131824738,2.570000000000000,28.556349283271200,2.733162748601980,41.360469730817800,4.173526812811000,246.994510580275000,18.484983833062000,9.769891215943770,10.171198690198600,,,,,0.000000000000000,0.010778958527888,0.010833208475444,,0.574795792698851,,,,,0.566373083973935,0.245399380709565,0.027605668516527,0.022857646904172,1.921390283918480,0.764140372498576,0.383517970206276,3.025868470106140,0.200462179895641,0.024977717844653,0.008692040439323,0.009850600103437,0.020701060366815,0.001025384293345,0.144011941977120,1.663436830788910,0.609440188833846
41,1,0.0,Litter,YES,0,0.405213270142180,0.332142024706705,3.370000000000000,66.713783990923800,4.428138472519630,88.033645692288200,7.913077325719730,942.324991355653000,84.543567305571100,13.724804376258900,43.570885798424100,,,,,287.473250713450000,0.010771116588817,0.010784255815424,,0.845496094811250,,,,,1.925081382972060,0.232092865997971,0.036747412606427,0.039222959989987,2.270964223549600,2.587119119871220,0.309886956267662,5.016071249580850,0.525192066926283,0.035681084341736,0.009638274217275,0.028871170841767,0.043362669290571,0.001372788233304,0.072960404276134,0.093069905699681,1.025498582994430
42,0.75,0.3,Litter,YES,0,0.390866474345765,0.320382356021119,3.322500000000000,60.898040789402600,6.252677909941950,82.764044577611200,10.048218599141400,734.624996124525000,66.374547249685200,13.891851301657100,46.486572991244600,,,,,298.024987164679000,0.010779529877587,0.010780732627573,,0.792134017202072,,,,,3.238902975351800,0.209421433266659,0.025599054237001,0.029327358513507,2.804353501323490,3.800479173352680,0.303883866995451,5.943855558793220,0.559640269133705,0.027228666058615,0.005826696411914,0.020274492431248,0.038688911863777,0.001847710239059,0.084218307298293,0.117484170929567,0.994841648687860
43,0.5,0.5,Litter,YES,0,0.376519678549351,0.308622687335533,3.275000000000000,59.009725998162000,7.552493391494010,83.986767499299600,10.384837416816900,725.214099844110000,68.903663600627400,16.600602777418600,46.977972699551200,,,,,309.380844180052000,0.010780098781415,0.010786946984537,,0.793595355210698,,,,,5.004389827292410,0.167676431499538,0.029190070866404,0.110271250136121,2.380427132702060,5.258949632722970,0.286321961650245,4.839565822443670,0.659709845409933,0.019028993401197,0.005089344051758,0.022093882703087,0.035752491693648,0.001813430324288,0.099303079418815,0.126492281846762,0.806520480804649
44,0.25,0.8,Litter,YES,0,0.362172882752937,0.296863018649948,3.227500000000000,50.997596978219300,9.157257507908470,93.494310639556600,14.672097455661300,664.255267023671000,61.962142431018600,13.309256861901600,48.878774221154300,,,,,321.636382918996000,0.010774630714868,0.010787959234471,,0.765754882082978,,,,,6.116299286767290,0.190908940706550,0.036981252197486,0.045956084377828,2.850049280434630,7.871667724783600,0.294778792577117,6.505650938300630,0.718588826871614,0.023413839013458,0.003745404722063,0.029116619926188,0.023410186405693,0.002144949904075,0.108678849985107,0.110547025938680,0.990462086644065
45,0,1.0,Litter,YES,0,0.347826086956522,0.285103349964362,3.180000000000000,53.889627185678600,9.547485099928620,89.485777957551700,15.407463597430400,586.179493500391000,57.229730086974900,12.686583054212800,50.349351935480400,,,,,334.902931000000000,0.010774762811434,0.010790710223628,,0.739805597833572,,,,,7.470148822269810,0.154219842969308,0.041337988375848,0.039700700526921,1.923116434689510,8.897349988103740,0.270886152748037,6.239227456578630,0.725497495434601,0.018400595438101,0.004531895745308,0.019268227707249,0.022976316203563,0.001769918370110,0.112062051017279,0.080515530404497,1.104330699782750
46,1,0.0,Litter,YES,0,0.405213270142180,0.332142024706705,3.120000000000000,56.260103578402100,2.840021546848330,80.117030792573200,5.700458669872400,562.492390818355000,45.756360358338100,16.860693382063700,42.247058791914400,,,,,287.473250713450000,0.010772890487073,0.010793164110910,,0.796561067456361,,,,,0.676507724223717,0.120559349837835,0.036164120342833,0.057196293476301,2.042954472786770,1.233244068216380,0.244127310901570,4.223087290754450,0.627628909701379,0.024037773948069,0.006129290183526,0.016280142440777,0.035502443620439,0.001734639136622,0.103378727345126,0.035354939294930,0.810900042848444
47,0.75,0.3,Litter,YES,0,0.400476476211785,0.328259406730971,3.035000000000000,51.903215013800300,4.610979607500900,78.633933479243000,7.609187257309960,542.613826949641000,43.081021629373400,12.927410562454300,40.266142669178700,,,,,290.873454295970000,0.010774187702845,0.010795180997072,,0.779268513971350,,,,,1.956548749536350,0.221791478609366,0.032952352248896,0.049498615745038,2.432639379355180,2.569881916854150,0.323554627618370,4.715750712837450,0.561017828137471,0.030054618026850,0.004225976784814,0.021693278436542,0.028984256168385,0.002389790660853,0.125095730162725,0.069269104870692,0.964184714381291
48,0.5,0.5,Litter,YES,0,0.395739682281391,0.324376788755238,2.950000000000000,47.929736222474500,5.552953140365750,72.838920069198000,7.951116830416520,465.498869775522000,39.855908508728800,10.427239473922900,34.990590922035000,,,,,294.355055142464000,0.010774233532064,0.010796720895551,,0.775619570472785,,,,,2.516878128806780,0.376277461117292,0.035934882278482,0.049071602163427,2.659797550441680,3.080340790854150,0.593242125831708,4.277533913730660,0.332981181079664,0.030577243391293,0.007402225606863,0.016743725689103,0.028961792174998,0.001841141524972,0.094331527609077,0.149339675055421,1.117469385914140
49,0.25,0.8,Litter,YES,0,0.391002888350996,0.320494170779505,2.865000000000000,34.325374482008400,5.241615487266020,68.195688284150500,9.403305181676440,442.549311361556000,36.904042813225700,11.062540284023700,35.974489778075400,,,,,297.921011507800000,0.010775124749966,0.010789633883554,,0.760306706548977,,,,,3.349128495145900,0.394198526160942,0.033952250044430,0.035600666913903,1.498288465959170,4.707814262716060,0.573703617734795,4.121787301225580,0.296573263891889,0.033552400635669,0.005208566787407,0.020513592996311,0.021584240605640,0.001797922516624,0.113831853653551,0.118421240278122,1.038637269125820
50,0,1.0,Litter,YES,0,0.386266094420601,0.316611552803771,2.780000000000000,41.084235340919600,7.788011602823380,64.012752429952900,10.321192259497200,376.954455790156000,31.979385682772200,9.501284232569060,30.015208194018200,,,,,301.574426755555000,0.010775268499356,0.010797183947470,,0.790635104763241,,,,,4.697763407090170,0.746213498294869,0.049666207440893,0.033229462431141,2.344034697438340,4.810634774103150,0.688951193591879,4.821606291802150,0.336030681126057,0.041562654466094,0.012220809278322,0.016525073300032,0.022193257500808,0.001477657564784,0.110658265120335,0.184988939268876,1.069294203432390
51,1,0.0,Litter,YES,0,0.416452442159383,0.341354460786379,3.250000000000000,42.570042115109800,2.980840488716170,66.848554207585400,5.958126259021340,659.330894800284000,58.597867941345700,14.029626762095900,37.518701237163400,,,,,279.714954716049000,0.010767171087264,0.010781362497986,,0.896624473900485,,,,,1.250006274178060,0.135288400701439,0.032634150133343,0.051787198842738,1.595545813836680,2.166008418443030,0.098277509010319,3.693840331567990,0.473047846360801,0.084577097746338,0.033308264983573,0.031039777550731,0.034210002624469,0.002363074594335,0.089781112455149,0.167765648245928,1.016739458906840
52,0.75,0.3,Litter,YES,0,0.397798515293007,0.326064356797547,3.135000000000000,53.478355265001100,3.954654285177190,67.649808578448900,6.288306384877250,649.924235349842000,58.981502482852100,16.486569421347600,35.900952889786200,,,,,292.831600726811000,0.010768873084895,0.010781591134179,,0.858359447069380,,,,,1.770515283745990,0.171184835792453,0.031193637522223,0.038824500693186,2.012954165638750,2.250066324167130,0.242110522233316,3.796129538476810,0.684047387040311,0.076797786150944,0.016568398176255,0.030479334864785,0.030521368573943,0.001827220929106,0.091328992357349,0.196338834586235,0.859075225330196
53,0.5,0.5,Litter,YES,0,0.379144588426630,0.310774252808713,3.020000000000000,57.181189040958200,4.700447358495310,75.250557083730700,7.471381230453800,639.299845579691000,60.129345408324800,15.509238431418200,38.543819089835600,,,,,307.238925612523000,0.010678034783030,0.010815110137854,,0.847736188709711,,,,,2.029882179980040,0.217733458545042,0.024728098428703,0.034952418482035,2.452831719970220,2.438859724124770,0.314197649039680,4.718323857289350,0.696849199517074,0.082628168613916,0.026913916256070,0.038936395697177,0.027711578028575,0.001814016392409,0.169143951533684,0.129185643262056,0.815279604892240
54,0.25,0.8,Litter,YES,0,0.360490661560254,0.295484148819880,2.905000000000000,46.670607209236500,4.706946161305220,78.923594144551100,9.242625235372980,595.301969917434000,54.449746274206800,17.157627844588900,39.651433794338400,,,,,323.137291534332000,0.010765658404642,0.010791084267759,,0.829515328312904,,,,,2.047958202537560,0.209192239136297,0.020653155295433,0.033145308272568,2.449795719631360,3.009533922231810,0.406789527373585,5.826301785767590,0.721942104729510,0.038175052198963,0.008316561762742,0.020342173434014,0.020772069883928,0.000909445254841,0.141419536141909,0.152925681015701,0.648856247228006
