,10,11,12,13,14,15,16,17,18,19,1,20,21,22,23,24,25,26,27,28,29,2,30,31,32,33,34,35,36,37,38,39,3,40,4,5,6,7,8,9,,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU420,0.000330907,0.000141536,8.55213E-05,0.000219995,0.000114702,0.000182311,0.000101523,0.000228389,0.000311672,0.00041652,8.4207E-05,0.000273209,8.28535E-05,4.77806E-05,5.46538E-05,0,4.68516E-05,2.76564E-05,4.75613E-05,0.000143376,0.000140968,0.000147944,5.41991E-05,9.02093E-05,0.000183642,0.000128002,0.000111517,0.000188816,2.69978E-05,8.56751E-05,0.00028873,5.22589E-05,0.000125183,0.000109308,0,0.000351706,8.90195E-05,5.27899E-05,0.000124239,0.00023664,OTU420,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
OTU150,0.00136499,0.000566145,0.001026255,0.000635541,0.000831589,0.000865978,0.002994924,0.004396483,0.003142694,0.003844798,0.000673656,0.001311404,0.001677783,0.002245688,0.002131497,0.003699355,0.004778861,0.000636097,0.000689639,0.00071688,0.000676647,0.000345202,0.000812986,0.001052442,0.001055942,0.00076801,0.001115169,0.000314693,0.000890929,0.000599726,0.001379487,0.000862272,0.000542458,0.001093075,0.000903713,0.000552681,0.005029599,0.005067835,0.002236303,0.002090317,OTU150,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,Thermomonosporaceae_bacterium_YE4-D4-16-CH2
OTU94,0.00670086,0.012502359,0.013298555,0.010877536,0.010265822,0.004124792,0.032436548,0.032516844,0.018414628,0.018839512,0.021893815,0.010819081,0.000952815,0.002365139,0.005492704,0.0072658,0.007472826,0.001216881,0.000998787,0.001099216,0.001043164,0.018394319,0.001463375,0.000661535,0.001010031,0.000870411,0.001338203,0.001573465,0.002942765,0.002198995,0.002566488,0.001541637,0.018693929,0.001257037,0.015609596,0.017535045,0.033649352,0.025761495,0.013045099,0.011319266,OTU94,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Granulicella,metagenome
OTU310,8.27267E-05,0.000141536,8.55213E-05,0.000317771,0.000143377,0.000113945,0.000203046,0.00019984,0.000337645,0.00038448,0.000378931,0.00030053,6.21401E-05,2.38903E-05,0.000109308,6.64555E-05,4.68516E-05,0.000165938,4.75613E-05,0,5.63873E-05,0.000246573,2.70995E-05,0,0.000137732,2.56003E-05,0.000111517,0.000188816,8.09935E-05,0.000199909,0.000128324,0.000182906,0.000375548,0.000163961,0,0.000251218,0.000222549,0.00010558,0.000124239,3.944E-05,OTU310,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,metagenome
OTU227,0.002316347,0.008114739,0.008552125,0.004693229,0.004473375,0.004352681,0.003248731,0.003482928,0.00329853,0.003940918,0.008631216,0.003661002,0.003417706,0.003965789,0.001639613,0.00279113,0.000749625,0.003429393,0.002235381,0.002724145,0.001466069,0.004931453,0.002086664,0.001533558,0.001124808,0.001894424,0.001143048,0.000629386,0.006155508,0.003969614,0.002823137,0.002168744,0.004756937,0.001038422,0.001807427,0.001105361,0.005697245,0.004223196,0.00343728,0.004338395,OTU227,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,uncultured_bacterium
OTU42,0.004549967,0.003821476,0.003591893,0.003471034,0.005104235,0.005127504,0.009035533,0.006623273,0.005895798,0.005478838,0.003157762,0.003333151,0.002547744,0.002102346,0.001557632,0.001993665,0.002272301,0.001299851,0.001189032,0.001099216,0.000958584,0.002712299,0.000812986,0.000751744,0.001193674,0.001356817,0.001031531,0.001510526,0.00261879,0.001999086,0.001700298,0.001515508,0.003087836,0.000983768,0.0042721,0.004823393,0.014866248,0.011930528,0.007123038,0.009071189,OTU42,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Acidicapsa,Acidicapsa_acidisoli
OTU113,0.005542687,0.003585582,0.003591893,0.003397702,0.003842514,0.002939769,0.015380711,0.013474934,0.009817672,0.009515876,0.006441834,0.007759139,0.000911388,0.000477806,0.000601191,0.00108544,0.000679348,0.000636097,0.000523174,0.000621296,0.000817615,0.008580728,0.000731687,0.00126293,0.002341437,0.000947212,0.001951546,0.001101426,0.001511879,0.001085218,0.001379487,0.00188132,0.00993115,0.00087446,0.012487677,0.013716525,0.012774291,0.009766141,0.006543256,0.007533031,OTU113,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Granulicella,Edaphobacter_sp.
OTU46,0.001654533,0.000235894,0.000427606,0.000586654,0.000659536,0.000752034,0.000913706,0.000827909,0.001272661,0.00108936,0.000631552,0.00120212,0.005551183,0.005208084,0.003989725,0.004873402,0.003630997,0.003622988,0.005374426,0.005878417,0.007753249,0.000394516,0.007533671,0.00372865,0.004728784,0.009753725,0.008335889,0.008842874,0.002834773,0.003712589,0.005036733,0.006297196,0.00033382,0.009127179,0.00057509,0.000401949,0.000133529,0.000633479,0.00178076,0.001617038,OTU46,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured_forest_soil_bacterium,uncultured_forest_soil_bacterium
OTU122,0.009885837,0.00476505,0.010519114,0.015497433,0.018380982,0.022971218,0.014974619,0.011476533,0.015973196,0.013937394,0.008252284,0.015463636,0.003024152,0.002747384,0.003060611,0.003854418,0.002951649,0.002627358,0.002782336,0.003727777,0.002199103,0.010109478,0.002303461,0.001894395,0.001882331,0.002483232,0.002230338,0.004625987,0.00674946,0.003941056,0.004234705,0.003527475,0.009722512,0.001967536,0.012980611,0.017283827,0.00480705,0.005595735,0.011429991,0.009465589,OTU122,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
OTU215,0.000661813,0.002453293,0.000769691,0.001393302,0.000774238,0.000865978,0.000812183,0.001170492,0.001688224,0.001345679,0.003999832,0.000846948,6.21401E-05,0.000167232,2.73269E-05,8.86073E-05,2.34258E-05,0.000193595,0.000118903,4.7792E-05,2.81936E-05,0.002367097,2.70995E-05,0.000481116,0.000160687,7.6801E-05,0.000139396,9.44079E-05,0.000161987,0.000399817,0.00028873,0.000104518,0.002044648,5.46538E-05,0.001643115,0.001105361,0.002448035,0.002639497,0.000621195,0.000670479,OTU215,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,NA
OTU1018,0.003391794,0.002547651,0.004660908,0.003495478,0.003096952,0.003600647,0.002791878,0.002854859,0.003584229,0.003171959,0.003578797,0.003934211,0.000434981,0.000191122,0.000109308,0.000310126,0.000140555,0.000414846,0.00038049,0.000143376,0.000169162,0.003994477,8.12986E-05,0.000300698,0.00043615,0.000281604,0.000473947,0.00044057,0.000971922,0.000685401,0.000898271,0.000548718,0.004756937,0.000218615,0.003779165,0.004823393,0.002804113,0.001742068,0.00343728,0.002169197,OTU1018,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,NA
